30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450
-7945.523,-7321.163,-7203.349,-6784.184,-6431.295,-6030.206,-5690.421,-5337.492,-4968.456,-4634.13,-4316.985,-4023.74,-3742.691,-3478.471,-3248.803,-3045.425,-2857.426,-2665.409,-2478.679,-2297.095,-2088.559,-1860.331,-1623.259,-1396.034,-1182.155,-975.81,-797.4436,-628.6033,-496.8586,-394.9404,-308.1736,-240.5264,-188.1041,-152.0965,-120.7534,-99.77682,-86.23376,-73.80793,-63.0995,-55.23541,-48.95433,-41.64986,-36.44347
-8596.357,-7944.306,-7746.086,-7365.166,-6977.577,-6541.531,-6165.537,-5771.347,-5357.078,-4981.899,-4625.722,-4296.563,-3982.376,-3688.728,-3434.437,-3210.484,-3005.358,-2794.03,-2596.655,-2397.537,-2169.955,-1925.064,-1670.866,-1428.237,-1199.437,-982.2145,-797.7731,-622.7227,-488.4691,-385.4353,-298.6848,-231.7367,-180.0241,-145.0195,-114.4947,-94.45801,-81.59189,-69.87688,-59.77557,-52.41574,-46.52171,-39.66058,-34.82675
-9296.063,-8617.141,-8412.803,-7931.999,-7511.763,-7089.661,-6673.302,-6232.33,-5767.571,-5346.481,-4945.753,-4576.884,-4225.937,-3901.017,-3620.282,-3375.53,-3162.9,-2922.929,-2708.807,-2495.96,-2258.317,-1987.032,-1716.924,-1456.74,-1215.951,-987.1392,-794.5595,-614.6702,-479.1372,-375.326,-289.298,-222.7254,-171.9962,-137.9961,-108.428,-89.3196,-77.15031,-66.10361,-56.60483,-49.6793,-44.24097,-37.81091,-33.27369
-10048.43,-9340.676,-9132.095,-8612.117,-8149.687,-7625.415,-7213.69,-6719.773,-6198.813,-5725.081,-5275.285,-4863.528,-4473.306,-4113.277,-3805.309,-3539.85,-3309.301,-3042.85,-2818.054,-2593.029,-2344.033,-2048.775,-1758.682,-1484.336,-1225.688,-989.0581,-789.976,-606.1486,-468.8087,-364.7392,-279.6124,-213.9408,-164.119,-131.0752,-102.5927,-84.41303,-72.89756,-62.49969,-53.58559,-47.61673,-42.01459,-36.16083,-31.76185
-10856.51,-10119.56,-9905.163,-9341.519,-8846.77,-8254.756,-7740.588,-7233.776,-6647.968,-6117.354,-5612.859,-5148.308,-4720.386,-4324.089,-4011.9,-3703.089,-3453.751,-3171.057,-2933.088,-2689.358,-2422.65,-2110.095,-1799.056,-1507.631,-1236.336,-989.5015,-784.9908,-596.4805,-457.761,-353.8533,-271.0924,-204.9202,-156.3349,-124.2471,-96.96297,-79.67435,-68.78255,-59.03954,-50.6715,-44.76766,-39.85147,-34.37474,-30.31127
-11722.86,-10956.86,-10735.79,-10122.94,-9586.099,-8923.723,-8350.878,-7773.955,-7116.042,-6520.487,-5955.787,-5437.345,-4967.021,-4534.143,-4192.874,-3861.32,-3593.052,-3299.438,-3038.263,-2783.123,-2499.147,-2170.605,-1835.907,-1529.761,-1243.78,-987.5397,-777.3887,-586.6436,-445.8626,-342.3906,-258.9015,-195.9485,-148.7124,-117.697,-91.55012,-75.14466,-64.87947,-55.74205,-47.88917,-42.18898,-37.79415,-32.72679,-28.87201
-12643.95,-11852.33,-11622.08,-10956.8,-10351.58,-9625.579,-8994.104,-8291.964,-7597.039,-6928.541,-6300.497,-5730.064,-5209.747,-4736.651,-4367.472,-4014.937,-3722.732,-3419.522,-3143.948,-2871.147,-2581.856,-2223.947,-1870.081,-1550.071,-1247.07,-982.169,-766.3732,-574.4857,-432.7839,-330.3844,-248.1913,-186.57,-140.9654,-111.3861,-86.17934,-70.62485,-61.00459,-52.41087,-45.09142,-39.76242,-35.68401,-30.96488,-27.40547
-13636.44,-12813.99,-12577.92,-11846.38,-11180.95,-10375.48,-9662.622,-8881.347,-8051.781,-7346.538,-6643.836,-6019.558,-5442.2,-4934.619,-4539.224,-4164.422,-3861.986,-3538.113,-3250.132,-2961.666,-2653.852,-2278.507,-1908.365,-1565.365,-1263.178,-975.371,-755.9534,-561.3735,-419.6785,-317.9226,-237.7109,-177.8057,-133.5069,-103.8784,-81.06232,-66.32646,-57.27808,-49.28728,-42.44421,-37.72658,-33.7258,-29.31065,-26.01782
-14694.66,-13841.69,-13595.53,-12793.41,-12056.69,-11160.71,-10364.31,-9486.069,-8557.012,-7729.333,-6986.592,-6300.737,-5670.499,-5125.497,-4700.615,-4309.378,-3990.823,-3646.86,-3347.407,-3052.971,-2726.79,-2330.695,-1940.829,-1577.989,-1264.825,-967.6683,-742.6922,-547.4446,-406.1623,-305.8073,-227.3711,-169.0579,-126.3109,-97.57145,-76.2313,-62.30074,-53.77047,-46.32118,-39.94344,-35.74171,-31.85615,-27.75871,-24.67488
-15826.45,-14943,-14684.16,-13800.31,-12995.38,-11984.31,-11095.15,-10108.77,-9069.672,-8151.296,-7323.817,-6571.378,-5893.314,-5309.517,-4859.262,-4449.316,-4118.418,-3758.437,-3447.957,-3141.633,-2797.856,-2380.012,-1968.734,-1590.316,-1263.883,-958.3364,-730.3659,-533.3328,-392.588,-293.7478,-217.228,-160.6472,-119.4231,-91.90952,-71.66295,-58.47929,-50.51712,-43.53716,-37.59316,-33.75937,-30.10179,-26.24392,-23.41346
-17023.43,-16108.92,-15836.05,-14859.49,-13968.03,-12837.18,-11843.66,-10737.27,-9579.895,-8562.349,-7620.148,-6834.535,-6104.386,-5483.185,-5007.539,-4582.605,-4239.835,-3874.544,-3546.669,-3225.401,-2858.463,-2427.902,-1995.653,-1597.073,-1259.572,-946.77,-714.4594,-518.5923,-378.4805,-281.3637,-206.9264,-152.2612,-112.7128,-86.59821,-67.25647,-54.80572,-47.35506,-40.82148,-35.29678,-31.33183,-28.43473,-24.79636,-22.142
-18291.77,-17344.94,-17052.08,-15973.27,-14983.67,-13718.42,-12609.92,-11372.11,-10084.67,-8963.475,-7933.233,-7054.565,-6301.03,-5645.453,-5146.542,-4711.344,-4355.115,-3981.388,-3641.488,-3309.596,-2925.63,-2465.48,-2018.251,-1603.59,-1255.305,-931.6415,-698.1044,-502.5381,-364.1379,-268.9489,-196.6476,-144.0957,-106.1678,-81.88718,-62.98732,-51.26482,-44.29007,-38.1827,-33.07806,-29.41302,-26.74895,-23.39926,-20.89673
-19645.19,-18662.58,-18345.67,-17147.57,-16049.23,-14633.21,-13394.06,-12012.44,-10585.95,-9354.987,-8235.234,-7290.471,-6465.216,-5798.772,-5280.205,-4833.164,-4471.581,-4086.582,-3736.915,-3393.222,-2990.671,-2510.573,-2043.434,-1610.018,-1249.553,-915.5296,-681.8806,-486.9868,-350.2349,-257.3312,-186.9172,-136.529,-100.2276,-77.32168,-59.21138,-48.15247,-41.57783,-35.87991,-31.1406,-27.74717,-25.2749,-22.14211,-19.81009
-21082.88,-20063.69,-19717.17,-18377.38,-17142.77,-15572.16,-14191.79,-12651.35,-11074.49,-9732.564,-8522.321,-7513.365,-6644.564,-5945.487,-5414.796,-4957.188,-4596.311,-4195.428,-3833.978,-3481.325,-3062.844,-2557.482,-2066.158,-1617.011,-1242.506,-900.307,-664.975,-471.6371,-336.8611,-246.2245,-178.1628,-129.5159,-94.77612,-73.62135,-55.8412,-45.39588,-39.18334,-33.83101,-29.4121,-26.26555,-23.955,-21.02693,-18.8563
-22611.75,-21547.03,-21166.37,-19666.05,-18299.2,-16531.98,-14998.66,-13284.16,-11554.78,-10096.1,-8796.196,-7727.041,-6814.302,-6070.479,-5541.691,-5077.738,-4719.192,-4305.329,-3930.878,-3567.354,-3129.773,-2603.893,-2083.56,-1625.516,-1229.447,-884.8354,-647.7348,-456.624,-323.8748,-235.6058,-169.8092,-122.9072,-89.72801,-69.83717,-52.78693,-42.87426,-37.01066,-31.95426,-27.82181,-24.89341,-22.75705,-20.02248,-17.98879
-24217.1,-23109.18,-22684.64,-21007.76,-19478.32,-17505.26,-15802.66,-13904.04,-12009.35,-10434.4,-9045.104,-7922.1,-6969.919,-6202.51,-5665.872,-5195.96,-4835.786,-4415.205,-4034.059,-3658.394,-3203.895,-2649.87,-2107.359,-1645.126,-1213.851,-871.3187,-631.4894,-443.4565,-312.9394,-226.7453,-163.128,-117.898,-86.32603,-67.26537,-50.24822,-41.23526,-35.64681,-30.87906,-26.97918,-24.22544,-22.00181,-19.55051,-17.61872
-25915.5,-24753.16,-24275.83,-22391.48,-20679.62,-18480.71,-16599.97,-14497.26,-12441.76,-10751.1,-9276.168,-8100.243,-7115.633,-6328.78,-5767.942,-5310.773,-4954.104,-4524.822,-4133.03,-3745.557,-3268.669,-2691.24,-2121.07,-1641.154,-1203.471,-852.0978,-613.4775,-427.7588,-300.088,-216.5836,-155.1663,-111.7917,-81.64417,-63.75963,-47.44822,-38.9365,-33.61448,-29.07924,-25.43799,-22.87292,-20.64398,-18.57444,-16.77654
-27701.91,-26478.52,-25937.76,-23819.05,-21882.83,-19458.2,-17378.91,-15074.34,-12844.8,-11042.92,-9489.225,-8261.506,-7250.438,-6447.271,-5880.478,-5426.357,-5067.471,-4632.983,-4229.899,-3824.444,-3337.037,-2748.824,-2134.844,-1632.96,-1188.052,-833.4216,-594.5629,-411.8417,-287.4564,-206.5849,-147.5854,-105.9985,-77.31464,-60.37098,-44.95205,-36.83111,-31.76695,-27.3643,-24.13829,-21.72366,-19.44983,-17.61402,-15.9792
-29579.64,-28290.22,-27671.86,-25287.58,-23130.89,-20431.01,-18145.02,-15627.62,-13224.02,-11315.8,-9685.027,-8416.813,-7380.301,-6563.898,-5993.72,-5530.592,-5192.983,-4737.725,-4327.702,-3913.686,-3402.979,-2787.825,-2148.175,-1620.819,-1171.008,-813.2092,-576.2424,-396.0819,-274.9316,-196.8468,-140.0875,-100.1969,-73.0044,-56.92804,-42.4896,-34.81957,-28.77519,-25.69752,-22.74675,-20.49323,-18.44653,-16.72161,-15.18884
-31538.89,-30165.1,-29456.03,-26773.07,-24375.53,-21377.95,-18882.39,-16138,-13569.86,-11560.4,-9859.842,-8557.337,-7503.025,-6677.087,-6109.109,-5641.977,-5305.844,-4851.917,-4421.665,-3998.412,-3470.638,-2821.711,-2155.281,-1613.498,-1152.644,-794.0671,-557.8606,-380.8642,-263.8238,-188.4382,-134.0523,-95.28865,-69.65174,-54.27414,-40.56822,-33.23847,-27.3893,-24.44611,-21.75935,-19.38651,-17.85891,-16.09056,-14.64756
-33590.19,-32117,-31303.25,-28286.36,-25639.5,-22306.76,-19587.79,-16611.88,-13886.77,-11779.33,-10021.42,-8687.186,-7620.714,-6783.13,-6218.456,-5758.529,-5425.018,-4936.408,-4518.404,-4078.263,-3530.488,-2848.172,-2161.044,-1604.97,-1137.492,-770.8442,-536.3521,-365.1382,-251.4772,-179.1221,-127.1001,-90.13531,-65.79104,-51.31012,-38.34266,-31.39274,-25.8003,-23.06868,-20.55615,-18.14923,-16.80288,-15.2722,-13.87956
-35735.33,-34144.38,-33203.15,-29818.16,-26851.75,-23213.81,-20274.73,-17069.81,-14189.65,-11988.67,-10176.14,-8820.563,-7747.791,-6902.057,-6341.688,-5881.676,-5550.692,-5073.708,-4614.88,-4164.757,-3593.638,-2877.935,-2167.905,-1592.844,-1115.098,-750.9688,-518.7562,-351.7359,-241.8377,-172.1653,-122.2419,-86.71105,-63.18675,-49.03027,-36.98736,-30.27817,-24.84779,-22.38119,-19.84439,-17.50919,-16.20806,-14.88019,-13.47577
-37950.33,-36224.95,-35141.44,-31342.35,-28079.04,-24076.49,-20890.89,-17476.72,-14446.18,-12171.37,-10310.6,-8933.365,-7856.944,-7006.105,-6440.375,-5995.674,-5672.232,-5169.561,-4710.517,-4243.064,-3645.519,-2897.437,-2161.236,-1571.493,-1087.5,-725.5724,-498.387,-335.3857,-230.0957,-163.3591,-115.8295,-82.06869,-59.71875,-46.41978,-34.99965,-28.64586,-23.45139,-21.07075,-18.76246,-16.51066,-15.27685,-14.05141,-12.75811
-40235.57,-38348,-37096.43,-32849.33,-29244.24,-24893.44,-21474.41,-17845.95,-14683.9,-12335.37,-10439.79,-9045.735,-7966.304,-7114.164,-6542.51,-6114.188,-5794.359,-5293.33,-4806.734,-4333.838,-3699.382,-2917.347,-2146.213,-1549.755,-1062.934,-703.41,-480.1131,-321.4386,-220.5591,-156.5571,-111.1089,-78.90075,-57.30103,-44.64905,-33.72155,-27.58628,-22.52597,-20.18104,-18.07827,-15.94761,-14.75357,-13.64569,-12.35666
-42593.76,-40521.09,-39078.71,-34345.71,-30361.65,-25668.97,-22003.55,-18175.42,-14893.95,-12482.55,-10556.79,-9151.937,-8067.859,-7219.336,-6655.575,-6222.817,-5914.344,-5392.941,-4888.214,-4409.096,-3743.788,-2925.828,-2126.342,-1524.005,-1033.174,-677.5668,-460.0598,-306.9973,-210.295,-149.1246,-105.8272,-75.16704,-54.58451,-42.59332,-32.22429,-26.37611,-21.47204,-19.27898,-17.29476,-15.24768,-14.05287,-13.07872,-11.81083
-45032.91,-42727.25,-41069.55,-35813.91,-31463.88,-26398.93,-22532.13,-18479.8,-15090.62,-12628.03,-10678.74,-9264.816,-8179.747,-7324.385,-6773.427,-6340.394,-6040.803,-5483.36,-4964.767,-4485.231,-3781.133,-2931.295,-2106.901,-1495.779,-1004.316,-652.4893,-440.2848,-293.2035,-200.7683,-142.3584,-101.0247,-71.78177,-52.16752,-40.75377,-30.90965,-25.35126,-20.50462,-18.47312,-16.58942,-14.63153,-13.50712,-12.59279,-11.36573
-47521.2,-44959.81,-43067.46,-37255.07,-32530.65,-27080.43,-22983.72,-18766.94,-15273.86,-12766.28,-10791.67,-9377.036,-8291.639,-7432.711,-6885.832,-6449.813,-6156.291,-5574.133,-5062.242,-4532.212,-3809.003,-2929.59,-2090.988,-1462.975,-974.0402,-627.8264,-422.0383,-279.9124,-191.6372,-135.8914,-96.34492,-68.653,-49.90653,-39.06574,-29.69739,-24.38051,-19.62556,-17.7805,-15.94349,-14.05453,-12.98925,-12.14161,-10.98696
-50063.94,-47198.27,-45048.64,-38642.79,-33500.18,-27714.11,-23423.32,-19025.26,-15447.47,-12896.4,-10904.67,-9487.531,-8394.797,-7537.968,-6997.165,-6560.426,-6264.262,-5651.093,-5139.686,-4575.209,-3820.256,-2920.031,-2064.783,-1428.452,-938.7483,-602.3019,-402.1258,-266.2352,-182.271,-129.2803,-91.54807,-65.31375,-47.56622,-37.25525,-28.37485,-23.29168,-19.57748,-17.06876,-15.19753,-13.43611,-12.39917,-11.63009,-10.52994
-52665.05,-49452.33,-47014.38,-40003.55,-34448.61,-28320.78,-23836.83,-19282.04,-15620.03,-13042.71,-11031.61,-9603.539,-8491.811,-7655.72,-7112.988,-6670.398,-6382.59,-5748.526,-5216.457,-4622.274,-3834.851,-2909.553,-2019.279,-1387.794,-906.1207,-579.0485,-385.8294,-254.8844,-174.7152,-124.2667,-88.37357,-63.10661,-45.97997,-36.12259,-27.6148,-22.68061,-19.2809,-16.61457,-14.80526,-13.01465,-12.10189,-11.31274,-10.32123
-55260.88,-51666.79,-48925.64,-41273.12,-35353.47,-28877.79,-24212.34,-19491.87,-15776.37,-13166.78,-11144.22,-9710.908,-8601.471,-7750.62,-7198.796,-6761.221,-6468.279,-5849.117,-5284.863,-4640.804,-3827.797,-2876.438,-1975.402,-1342.622,-873.2505,-552.7902,-366.5123,-241.8291,-165.774,-118.131,-84.08475,-60.13083,-43.86341,-34.40376,-26.41819,-21.71851,-18.42752,-15.79994,-14.15883,-12.44549,-11.54786,-10.76629,-9.872715
-57896.69,-53875.04,-50801.39,-42510.79,-36203.57,-29416.5,-24569.48,-19721.93,-15944.54,-13306.38,-11274.83,-9824.87,-8738.469,-7848.012,-7303.32,-6863.338,-6541.478,-5913.442,-5329.811,-4677.722,-3815.271,-2841.534,-1916.765,-1298.841,-838.5057,-528.2267,-350.4508,-230.523,-158.187,-113.0122,-80.63456,-57.78936,-42.22727,-33.21042,-25.52532,-21.0264,-17.8231,-15.23605,-13.6963,-12.15777,-11.15253,-10.4971,-9.578733
-60535.51,-56046.23,-52626.85,-43695.51,-37005.54,-29937.18,-24925.72,-19952.13,-16114.18,-13450.78,-11400.86,-9945.903,-8822.866,-7953.493,-7398.883,-6952.038,-6611.549,-5968.974,-5374.466,-4679.736,-3779.521,-2786.451,-1871.822,-1254.215,-806.3963,-505.102,-333.7258,-219.7627,-151.0479,-108.2506,-77.51706,-55.61378,-40.72099,-32.11467,-24.74452,-20.40499,-17.27231,-14.77662,-13.33776,-11.78028,-10.78116,-10.265,-9.351871
-63194.35,-58182.87,-54404.53,-44821.38,-37771.19,-30433.54,-25269.36,-20195.08,-16298.22,-13598.01,-11532.78,-9992.424,-8933.231,-8058.023,-7491.932,-7021.796,-6708.845,-6013.934,-5405.328,-4653.127,-3753.848,-2741.144,-1816.805,-1207.214,-771.9128,-481.2727,-318.2921,-210.0089,-144.7457,-104.1115,-74.81496,-53.83258,-39.50742,-31.20492,-24.13303,-19.91448,-16.88543,-14.05736,-13.15037,-11.55198,-10.58525,-10.06834,-9.181938
-65833.98,-60272.63,-56130.6,-45918.18,-38523.89,-30928.96,-25631.56,-20426.87,-16459.49,-13757.22,-11664.13,-10149.77,-9039.506,-8133.785,-7566.313,-7075.273,-6771.024,-6032.563,-5338.924,-4615.35,-3695.838,-2680.09,-1767.164,-1162.666,-737.2264,-459.4587,-303.6513,-200.2155,-138.5491,-100.0548,-72.1394,-52.03151,-38.26017,-30.28028,-23.44931,-19.38709,-16.43782,-14.08777,-12.79927,-11.37847,-10.32113,-9.86184,-9.001666
-68432.55,-62302.85,-57788.95,-46962.61,-39272.57,-31413.82,-25967.37,-20663.21,-16648.37,-13847.88,-11799.02,-10232.29,-9156.428,-8209.952,-7624.447,-7152.751,-6811.337,-6034.832,-5325.748,-4567.074,-3613.764,-2617.375,-1682.073,-1114.948,-703.6868,-437.9315,-289.263,-190.8538,-132.4317,-96.0557,-69.55824,-50.31793,-37.02661,-29.39416,-22.79311,-18.91308,-15.97493,-13.15396,-12.34185,-11.16806,-10.0212,-9.567858,-8.788217
-70970.39,-64243.88,-59365.89,-47949.77,-39947.21,-31886.91,-26322.51,-20912.46,-16858.44,-13973.61,-11928.09,-10320.82,-9254.51,-8257.818,-7659.66,-7170.479,-6774.374,-5975.616,-5276.869,-4513.095,-3471.304,-2528.802,-1633.589,-1066.154,-672.4178,-417.4834,-275.8708,-181.999,-126.8713,-92.42889,-67.17163,-48.76133,-35.99263,-28.57822,-22.22462,-18.51744,-15.61283,-13.26345,-12.08194,-10.96375,-9.900248,-9.265597,-8.637478
-73507.27,-66176.67,-60930.69,-48952.38,-40667.41,-32397.67,-26707.09,-21176.34,-17064.34,-14154.08,-12061.48,-10452.99,-9284.45,-8300.741,-7678.072,-7151.761,-6731.507,-5934.565,-5243.169,-4432.193,-3387.043,-2443.619,-1569.573,-1019.738,-640.0057,-396.9217,-263.1683,-174.2687,-121.7989,-89.20443,-65.00537,-47.33844,-35.04315,-27.85971,-21.7206,-18.10821,-15.3093,-12.60484,-11.82139,-10.6616,-9.768013,-9.197638,-8.548233
-75960.46,-68032.52,-62439.1,-49918.81,-41371.74,-32909.2,-27056.31,-21474.74,-17292.05,-14327.38,-12152.92,-10507.64,-9329.838,-8307.636,-7676.287,-7127.126,-6622.283,-5881.053,-5160.593,-4327.448,-3372.172,-2369.127,-1473.33,-971.9989,-609.1959,-376.8903,-250.8172,-166.526,-116.8078,-86.07803,-62.84464,-45.73758,-34.12635,-27.14839,-21.22625,-17.73177,-14.9984,-12.5286,-11.58542,-10.40226,-9.574374,-9.055456,-8.43557
-78315.14,-69805.66,-63884.67,-50857.15,-42006.14,-33411.58,-27448.45,-21730.84,-17489.42,-14484.42,-12298.3,-10561.1,-9364.093,-8262.322,-7636.906,-7061.892,-6535.929,-5793.448,-5060.435,-4185.42,-3265.277,-2269.591,-1405.254,-923.2836,-576.0358,-356.7731,-237.8624,-158.4653,-111.1991,-82.25754,-60.4573,-43.87452,-33.0171,-26.21713,-20.52988,-17.16125,-14.53889,-12.09298,-11.24656,-10.08621,-9.321106,-8.855625,-8.227735
-80618.65,-71567.03,-65325.37,-51826.07,-42780.13,-33955.15,-27848.36,-22023.1,-17693.73,-14702.38,-12384.51,-10603.23,-9325.536,-8049.342,-7560.804,-6979.632,-6446.567,-5690.69,-4937.891,-4074.342,-3137.625,-2173.417,-1349.35,-876.9975,-549.9902,-341.3329,-227.9745,-152.4197,-107.5216,-79.77647,-58.92171,-42.98253,-32.39122,-25.8106,-20.27709,-17.0036,-14.43069,-11.74498,-11.14613,-10.01606,-9.2813,-8.806708,-8.205923
-82827.98,-73272.85,-66738.71,-52791.91,-43584.41,-34490.97,-28252.6,-22331.17,-17764.56,-14759.47,-12452.7,-10649.96,-9308.963,-8099.015,-7468.844,-6866.411,-6283.667,-5547.264,-4768.634,-3945.389,-3010.278,-2082.239,-1299.94,-833.7441,-523.0515,-325.5742,-218.5281,-145.9269,-103.4712,-77.26901,-57.37402,-41.90207,-31.63416,-25.27081,-19.85802,-16.70837,-14.18404,-11.59019,-11.02894,-9.912786,-9.10348,-8.692058,-8.117182
-84978.03,-74938.56,-68145.65,-53783.49,-44374.75,-35024.88,-28693.33,-22619.03,-17908.33,-14886.37,-12320.24,-10573.38,-9245.879,-7906.223,-7256.011,-6672.067,-6227.329,-5427.331,-4653.929,-3804.968,-2896.134,-1992.233,-1228.083,-771.3387,-496.6432,-310.5155,-209.342,-140.0178,-99.66402,-74.13535,-55.72899,-40.91985,-31.0353,-24.7507,-19.50642,-16.42648,-12.93871,-11.45667,-10.89091,-9.802752,-9.032722,-8.533719,-8.035476
-87032.79,-76603.3,-69573.84,-54804.95,-45203.04,-35571.52,-29086.64,-22914.5,-18042.54,-14928.49,-12327.29,-10512.15,-9132.696,-7760.427,-7087.51,-6427.239,-5988.715,-5277.385,-4487.796,-3664.01,-2776.419,-1899.329,-1163.702,-730.1473,-473.9976,-296.9891,-200.9969,-134.7368,-96.45264,-72.04328,-54.39528,-40.08562,-30.51678,-24.34324,-19.22909,-16.24009,-13.56422,-11.30711,-10.7739,-9.714675,-9.204166,-8.512151,-8.045428
-88940.31,-78230.66,-70935.64,-55831.92,-46002.41,-36117.5,-29498.15,-23173.22,-18233.54,-14949.22,-12309.62,-10478.11,-8968.845,-7634.192,-6883.656,-6222.076,-5799.459,-5025.606,-4336.443,-3525.313,-2643.833,-1800.652,-1101.432,-691.692,-450.5259,-283.6644,-192.9592,-129.5515,-93.2635,-70.00441,-53.08649,-39.16557,-29.98076,-23.98239,-18.94406,-16.02331,-12.76367,-11.29436,-10.67247,-9.645219,-9.102286,-8.510323,-8.012284
